,ICAO,IATA,name,city,country,latitude_deg,latitude_min,"latitude,sec",latitude_dir,longitude_deg,longitude_min,longitude_sec,longitude_dir,altitude,latitude,longitude
8793,WBGD,LSM,,LONG SEMADO,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8794,WBGE,,,LONG GENG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8795,WBGF,,,LONGLELLANG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8796,WBGG,KCH,KUCHING INTERNATIONAL,KUCHING,MALAYSIA,1,29,5,N,110,20,47,E,28,1.485,110.346
8797,WBGI,ODN,,LONG SERIDAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8798,WBGJ,LMN,,LIMBANG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8799,WBGK,MKM,,MUKAH,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8800,WBGL,,,LONG AKAH,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8801,WBGM,MUR,MARUDI,MARUDI,MALAYSIA,4,10,41,N,114,19,53,E,32,4.178,114.331
8802,WBGN,,,SEMATAN,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8803,WBGO,BKM,,BAKELALAN,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8804,WBGP,KPI,,KAPIT,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8805,WBGR,MYY,MIRI,MIRI,MALAYSIA,4,19,30,N,113,59,18,E,17,4.325,113.988
8806,WBGS,SBW,SIBU,SIBU,MALAYSIA,2,15,50,N,111,58,58,E,36,2.264,111.983
8807,WBGU,,,LONSUKANG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8808,WBGW,,,LAWAS,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8809,WBGY,,,SIMANGGANG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8810,WBGZ,BBN,,BARIO,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8811,WBKA,SDK,,SANDAKAN,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8812,WBKD,LDU,LAHAD DATU,LAHAD DATU,MALAYSIA,5,1,56,N,118,19,26,E,14,5.032,118.324
8813,WBKG,,,KENINGAU,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8814,WBKK,BKI,KOTA KINABALU INTERNATIONAL,KOTA KINABALU,MALAYSIA,5,56,14,N,116,3,4,E,4,5.937,116.051
8815,WBKL,LBU,LABUAN,LABUAN,MALAYSIA,5,18,2,N,115,15,0,E,31,5.301,115.25
8816,WBKP,PAY,,PAMOL,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8817,WBKR,,,RANAU,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8818,WBKT,KUD,,KUDAT,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8819,WBKW,TWU,TAWAU,TAWAU,MALAYSIA,4,18,48,N,118,7,19,E,18,4.313,118.122
8820,WBSB,BWN,BRUNEI INTERNATIONAL,BRUNEI,BRUNEI,4,56,44,N,114,55,40,E,23,4.946,114.928
8821,WIAA,SBG,MAIMUN SALEH,SABANG,INDONESIA,5,52,26,N,95,20,22,E,111,5.874,95.339
8822,WIAB,,,BANDA ACEH,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8823,WIAG,,,MENGGALA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8824,WIAJ,,,SEMPLAK,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8825,WIAK,,,MARGAHAYU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8826,WIAM,,CIBEUREUM,TASIKMALAYA,INDONESIA,7,20,44,S,108,14,47,E,350,-7.346,108.246
8827,WIAP,,,BANYUMAS,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8828,WIAR,,ISWAHYUDI,MADIUN,INDONESIA,7,36,57,S,111,26,2,E,111,-7.616,111.434
8829,WIAS,MLG,ABDUL RACHMAN SALEH,MALANG,INDONESIA,7,55,34,S,112,42,50,E,527,-7.926,112.714
8830,WIBB,PKU,SULTAN SYARIF KASIM II,PEKANBARU,INDONESIA,0,27,40,N,101,26,40,E,32,0.461,101.444
8831,WIBD,DUM,PINANG KAMPAI,DUMAI,INDONESIA,1,36,33,N,101,26,0,E,17,1.609,101.433
8832,WIBP,,,SEMILINANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8833,WIBR,,,SIPORA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8834,WIBS,,,BENGKALIS,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8835,WIBT,,,TANJUNG BATI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8836,WIIA,,BUDIARTO,TANGERANG,INDONESIA,6,17,35,S,106,34,11,E,47,-6.293,106.57
8837,WIIB,BDO,HUSEIN SASTRANEGARA,BANDUNG,INDONESIA,6,54,2,S,107,34,34,E,741,-6.901,107.576
8838,WIIC,CBN,PENGGUNG,CIREBON,INDONESIA,6,45,21,S,108,32,22,E,28,-6.756,108.539
8839,WIID,JAK,,JAKARTA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8840,WIIG,,,JAKARTA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8841,WIIH,HLP,HALIM PERDANAKUSUMA INTERNATIONAL,JAKARTA,INDONESIA,6,15,59,S,106,53,28,E,30,-6.266,106.891
8842,WIII,CGK,SOEKARNO HATTA INTERNATIONAL,JAKARTA,INDONESIA,6,7,32,S,106,39,21,E,11,-6.126,106.656
8843,WIIJ,JOG,ADI SUTJIPTO,YOGYAKARTA,INDONESIA,7,47,17,S,110,25,55,E,107,-7.788,110.432
8844,WIIK,,,KALIJATI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8845,WIIL,CXP,TUNGGUL WULUNG,CILACAP,INDONESIA,7,38,42,S,109,2,2,E,22,-7.645,109.034
8846,WIIP,PCB,PONDOK CABE,JAKARTA,INDONESIA,6,20,13,S,106,45,52,E,61,-6.337,106.764
8847,WIIR,,,PELABUHAN RATU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8848,WIIS,SRG,ACHMAD YANI,SEMARANG,INDONESIA,6,58,23,S,110,22,31,E,4,-6.973,110.375
8849,WIIT,,RADIN INTEN II,TANJUNG KARANG,INDONESIA,5,14,32,S,105,10,44,E,86,-5.242,105.179
8850,WIKB,BTH,HANG NADIM,BATAM,INDONESIA,1,7,15,N,104,7,7,E,39,1.121,104.119
8851,WIKD,TJQ,H AS HANANDJOEDDIN,TANJUNG PANDAN,INDONESIA,2,44,44,S,107,45,17,E,50,-2.746,107.755
8852,WIKK,PGK,DEPATI AMIR,PANGKAL PINANG,INDONESIA,2,9,46,S,106,8,21,E,33,-2.163,106.139
8853,WIKN,TNJ,KIJANG,TANJUNG PINANG,INDONESIA,0,55,21,N,104,31,56,E,18,0.922,104.532
8854,WIKS,SIQ,DABO,SINGKEP,INDONESIA,0,28,45,S,104,34,45,E,29,-0.479,104.579
8855,WIMA,,,LABUHAN BILIK,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8856,WIMB,GNS,BINAKA,GUNUNG SITOLI,INDONESIA,1,9,59,N,97,42,10,E,7,1.166,97.703
8857,WIME,,AEK GODANG,PADANG SIDEMPUAN,INDONESIA,1,23,57,N,99,25,55,E,29,1.399,99.432
8858,WIMG,PDG,TABING,PADANG,INDONESIA,0,52,34,S,100,21,9,E,3,-0.876,100.352
8859,WIMK,,,KISARAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8860,WIML,,,KISARAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8861,WIMM,MES,POLONIA,MEDAN,INDONESIA,3,33,29,N,98,40,18,E,28,3.558,98.672
8862,WIMP,,,PRAPAT,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8863,WIMR,,,PEMATANG SIANTAR,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8864,WIMS,,PINANG SORE,SIBOLGA,INDONESIA,1,33,17,N,98,53,25,E,11,1.555,98.89
8865,WIMT,,,TEBING TINGGI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8866,WIOB,,,BENGKAYANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8867,WIOG,,NANGA PINOH I,NANGAPINOH,INDONESIA,0,20,55,S,111,44,51,E,37,-0.349,111.748
8868,WIOH,,,PALOH,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8869,WIOI,,,SINGKAWANG II,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8870,WIOK,KTG,RAHADI USMAN,KETAPANG,INDONESIA,1,48,59,S,109,57,48,E,15,-1.816,109.963
8871,WION,,RANAI,NATUNA,INDONESIA,3,54,31,N,108,23,16,E,3,3.909,108.388
8872,WIOO,PNK,SUPADIO,PONTIANAK,INDONESIA,0,9,2,S,109,24,14,E,4,-0.151,109.404
8873,WIOP,,PANGSUMA,PUTUSIBAU,INDONESIA,0,50,9,N,112,56,8,E,91,0.836,112.936
8874,WIOS,SQC,SUSILO,SINTANG,INDONESIA,0,3,49,N,111,28,29,E,30,0.064,111.475
8875,WIPA,DJB,SULTAN THAHA,JAMBI,INDONESIA,1,38,16,S,103,38,39,E,25,-1.638,103.644
8876,WIPC,,,RIMBO BUJANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8877,WIPE,,,TANJUNG ENIM,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8878,WIPF,,,KUALA TUNGKAL,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8879,WIPH,,,SUNGAI PENUH,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8880,WIPI,,,BUNGO TEBO,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8881,WIPJ,DJB,,JAMBI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8882,WIPL,BKS,PADANG KEMILING,BENGKULU,INDONESIA,3,51,50,S,102,20,27,E,16,-3.864,102.341
8883,WIPP,PLM,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,INDONESIA,2,53,52,S,104,42,4,E,12,-2.898,104.701
8884,WIPQ,,PENDOPO,PENDORO,INDONESIA,3,17,9,S,103,52,46,E,57,-3.286,103.879
8885,WIPR,RGT,JAPURA,RENGAT,INDONESIA,0,21,10,S,102,20,5,E,19,-0.353,102.335
8886,WIPU,,MUKO MUKO,MUKO MUKO,INDONESIA,2,32,32,S,101,5,18,E,5,-2.542,101.088
8887,WIPV,,,KELUANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8888,WIPY,,,BENTAYAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8889,WITA,,,TAPAK TUAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8890,WITC,,,MEULABOH,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8891,WITG,,,SINABANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8892,WITL,,LHOK SUKON,LHOK SUKON,INDONESIA,5,4,10,N,97,15,33,E,9,5.069,97.259
8893,WITM,,MALIKUS SALEH,WHOK SEUMAWE,INDONESIA,5,13,36,N,96,57,1,E,28,5.227,96.95
8894,WITS,,,SEUMAYAM,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8895,WITT,BTJ,SULTAN ISKANDARMUDA,BANDA ACEH,INDONESIA,5,31,24,N,95,25,13,E,20,5.523,95.42
8896,WMAA,,,BAHAU,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8897,WMAB,,,BATU PAHAT,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8898,WMAC,,,BENTA,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8899,WMAD,,,BENTONG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8900,WMAE,,,BIDOR,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8901,WMAG,,,DUNGUN,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8902,WMAH,,,GRIK,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8903,WMAJ,,,JENDARATA,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8904,WMAL,,,KUALA KRAI,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8905,WMAM,LGK,,LANGKAWI,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8906,WMAN,,,SUNGAI TIANG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8907,WMAO,,,KONG KONG,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8908,WMAP,,KLUANG,KLUANG,MALAYSIA,2,2,29,N,103,18,26,E,46,2.041,103.307
8909,WMAQ,,,LABIS,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8910,WMAU,,,MERSING,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8911,WMAV,,,MUAR,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8912,WMAZ,,,SEGAMAT,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8913,WMBA,SWY,,SITIAWAN,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8914,WMBB,,,SUNGEI PATANI,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8915,WMBE,,,TEMERLOH,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8916,WMBF,,,ULU BERNAM,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8917,WMBH,,,KROH,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8918,WMBI,,,TAIPING,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8919,WMBJ,,,JUGRA,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8920,WMBT,,PULAU TIOMAN,PULAU PIOMAN,MALAYSIA,2,49,5,N,104,9,36,E,5,2.818,104.16
8921,WMKA,AOR,SULTAN ABDUL HALIM,ALOR SETAR,MALAYSIA,6,11,38,N,100,24,9,E,5,6.194,100.403
8922,WMKB,,BUTTERWORTH,BUTTERWORTH,MALAYSIA,5,27,57,N,100,23,28,E,4,5.466,100.391
8923,WMKC,KBR,SULTAN ISMAIL PETRA,KOTA BAHRU,MALAYSIA,6,9,59,N,102,17,37,E,5,6.166,102.294
8924,WMKD,KUA,KUANTAN,KUANTAN,MALAYSIA,3,46,31,N,103,12,32,E,18,3.775,103.209
8925,WMKE,KTE,KERTEH,KERTEH,MALAYSIA,4,32,14,N,103,25,35,E,6,4.537,103.426
8926,WMKF,,KUALA LUMPUR,SIMPANG,MALAYSIA,3,6,44,N,101,42,9,E,34,3.112,101.703
8927,WMKI,IPH,SULTAN AZLAN SHAH,IPOH,MALAYSIA,4,34,4,N,101,5,31,E,40,4.568,101.092
8928,WMKJ,JHB,SULTAN ISMAIL,JOHOR BAHRU,MALAYSIA,1,38,28,N,103,40,10,E,37,1.641,103.669
8929,WMKK,KUL,KUALA LUMPUR INTERNATIONAL,KUALA LUMPUR,MALAYSIA,2,44,44,N,101,42,35,E,22,2.746,101.71
8930,WMKL,LGK,LANGKAWI INTERNATIONAL,PULAU,MALAYSIA,6,19,47,N,99,43,43,E,9,6.33,99.729
8931,WMKM,MKZ,MALACCA,MALACCA,MALAYSIA,2,15,48,N,102,15,5,E,11,2.263,102.251
8932,WMKN,TGG,SULTAN MAHMUD,KUALA TERENGGANU,MALAYSIA,5,22,57,N,103,6,12,E,7,5.382,103.103
8933,WMKP,PEN,PENANG INTERNATIONAL,PENANG,MALAYSIA,5,17,49,N,100,16,36,E,4,5.297,100.277
8934,WMKS,,,KUALA LUMPUR,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8935,WMLH,,,LUMUT,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8936,WPAT,,,ATAURO,WEST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8937,WPDB,,COVALIMA,SUAI,EAST TIMOR,9,18,11,S,125,17,12,E,33,-9.303,125.287
8938,WPDL,DIL,COMORO (KOMORO) AIRPORT,DILI,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8939,WPEC,,CAKUNG,BAUCAU,WEST TIMOR,8,29,7,S,126,23,56,E,542,-8.485,126.399
8940,WPFL,,,FUILORO,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8941,WPGA,,,LONG ATIP,MALAYSIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8942,WPMN,MPT,,MALIANA,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8943,WPOC,,,OECUSSI,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8944,WPSM,,,SAME,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8945,WPVQ,,,VIQUEQUE,EAST TIMOR,0,0,0,U,0,0,0,U,0,0.0,0.0
8946,WQKN,,,PRIMAPUN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8947,WRBB,BDJ,SYAMSUDIN NOOR,BANJARMASIN,INDONESIA,3,26,31,S,114,45,40,E,21,-3.442,114.761
8948,WRBC,,BATU LICIN,BATU LICIN,INDONESIA,3,24,45,S,115,59,44,E,1,-3.413,115.996
8949,WRBI,PKN,ISKANDAR,PANGKALAN BUN,INDONESIA,2,42,18,S,111,40,23,E,23,-2.705,111.673
8950,WRBK,,,KOTABARU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8951,WRBM,,,MUARATEWE,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8952,WRBP,PKY,TJILIK RIWUT,PALANGKARAYA,INDONESIA,2,13,30,S,113,56,33,E,25,-2.225,113.943
8953,WRBS,,HASAN,SAMPIT,INDONESIA,2,30,4,S,112,58,37,E,16,-2.501,112.977
8954,WRBT,,,TELUK KEPAYANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8955,WRBU,,,BUNTOK-SANGGAU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8956,WRFA,,,MASKOLEN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8957,WRKA,ABU,,ATAMBUA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8958,WRKB,BJW,,BAJAWA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8959,WRKC,MOF,WAI OTI,MAUMERE,INDONESIA,8,38,26,S,122,14,12,E,36,-8.641,122.237
8960,WRKE,ENE,H HASAN AROEBOESMAN,ENDE,INDONESIA,8,50,56,S,121,39,43,E,15,-8.849,121.662
8961,WRKG,RTG,SATAR TACIK,RUTENG,INDONESIA,8,35,44,S,120,28,39,E,1070,-8.596,120.478
8962,WRKI,,,MBAI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8963,WRKJ,,,MENA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8964,WRKK,KOE,EL TARI,KUPANG,INDONESIA,10,10,17,S,123,40,16,E,103,-10.171,123.671
8965,WRKL,LKA,,LARANTUKA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8966,WRKM,,,KALABAHI,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8967,WRKN,,,NAIKLIU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8968,WRKO,LBJ,MUTIARA II,LABUHAN BAJO,INDONESIA,8,29,10,S,119,53,21,E,21,-8.486,119.889
8969,WRKR,,,ROTE,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8970,WRKS,,,SABU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8971,WRLA,,,SANGATA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8972,WRLB,LBW,,LONG BAWAN,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8973,WRLC,,,BONTANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8974,WRLD,,,BARTU PUTIH,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8975,WRLG,TJS,,TANJUNG SELOR,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8976,WRLH,,,TANAH GROGOT,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8977,WRLI,,,TIONG CHONG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8978,WRLK,,KALIMARU,TANJUNG REDEP,INDONESIA,2,9,16,N,117,25,56,E,18,2.154,117.432
8979,WRLL,BPN,SEPINGGAN,BALIKPAPAN,INDONESIA,1,16,5,S,116,53,40,E,4,-1.268,116.894
8980,WRLM,,,MALINAU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8981,WRLN,,,LONG MAWANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8982,WRLO,,,ONGKO ASA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8983,WRLR,TRK,JUWATA,TARAKEN,INDONESIA,3,19,35,N,117,33,59,E,7,3.326,117.566
8984,WRLS,SRI,TEMINDUNG,SAMARINDA,INDONESIA,0,29,4,S,117,9,25,E,11,-0.484,117.157
8985,WRLT,,TANJUNG SANTAN,TANJUNG SANTAN,INDONESIA,0,5,35,S,117,26,21,E,37,-0.093,117.439
8986,WRLU,,,SANGKULIRANG,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8987,WRLW,,,MUARA WAHAU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8988,WRRA,AMI,SELAPARANG,MATARAM,INDONESIA,8,33,38,S,116,5,40,E,16,-8.561,116.094
8989,WRRB,BMU,MUHAMMAD SALAHUDDIN,BIMA,INDONESIA,8,32,22,S,118,41,14,E,22,-8.539,118.687
8990,WRRR,DPS,BALI INTERNATIONAL,DENPASAR,INDONESIA,8,44,54,S,115,10,2,E,5,-8.748,115.167
8991,WRRS,SWG,SUMBAWA BESAR,SUMBAWA,INDONESIA,8,29,20,S,117,24,43,E,5,-8.489,117.412
8992,WRRT,,TAMBOLAKA,WAIKABUBAK,INDONESIA,9,24,34,S,119,14,46,E,50,-9.409,119.246
8993,WRRW,WGP,MAU HAU,WAINGAPU,INDONESIA,9,40,12,S,120,18,13,E,12,-9.67,120.304
8994,WRSC,,,CEPU,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8995,WRSJ,SUB,JUANDA,SURABAYA,INDONESIA,7,22,47,S,112,47,12,E,3,-7.38,112.787
8996,WRSP,,,SURABAYA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8997,WRSQ,SOC,ADI SUMARMO WIRYOKUSUMO,SOLO CITY,INDONESIA,7,30,57,S,110,45,24,E,129,-7.516,110.757
8998,WRSS,SUB,,SURABAYA,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
8999,WRST,,,SUMENEP,INDONESIA,0,0,0,U,0,0,0,U,0,0.0,0.0
9000,WSAG,,SEMBAWANG,SEMBAWANG,SINGAPORE,1,25,25,N,103,48,41,E,27,1.424,103.811
9001,WSAP,QPG,PAYA LEBAR,PAYA LEBAR,SINGAPORE,1,21,37,N,103,54,34,E,20,1.36,103.909
9002,WSAT,,TENGAH,TENGAH,SINGAPORE,1,23,14,N,103,42,31,E,16,1.387,103.709
9003,WSSL,XSP,SELETAR,SINGAPORE,SINGAPORE,1,25,1,N,103,52,3,E,11,1.417,103.867
9004,WSSS,SIN,SINGAPORE CHANGI,SINGAPORE,SINGAPORE,1,21,20,N,103,59,14,E,7,1.356,103.987
9005,YBAF,,BRISBANE ARCHERFIELD,BRISBANE,AUSTRALIA,27,34,13,S,153,0,29,E,20,-27.57,153.008
9006,YBAM,ABM,BAMAGA INJINOO,AMBERLEY,AUSTRALIA,10,57,3,S,142,27,34,E,11,-10.951,142.459
9007,YBAS,ASP,ALICE SPRINGS,ALICE SPRINGS,AUSTRALIA,23,48,25,S,133,54,8,E,546,-23.807,133.902
9008,YBBN,BNE,BRISBANE INTERNATIONAL,BRISBANE,AUSTRALIA,27,23,3,S,153,7,3,E,4,-27.384,153.118
9009,YBCG,OOL,GOLD COAST COOLANGATTA,COOLANGATTA,AUSTRALIA,28,9,52,S,153,30,17,E,7,-28.164,153.505
